dataset,size_dir,sample,method,n_rows_train,n_rows_synth,mean_tvd,mean_jsd,cat_coverage,pairwise_tvd,mean_mean_err_pct,mean_std_err_pct,mean_wasserstein,corr_diff,sdv_col_shapes,sdv_col_pairs,tstr_score,trtr_score,tstr_ratio,prop_score,wasserstein_ohe
adult,size_1000,sample_04,PrivBayes_eps10,1000,1000,0.2866666666666664,0.2386508316905888,1.0,0.43225,387.4211014200936,102.91431472627228,0.1775757664369484,0.0905020787583715,0.6184666666666667,0.5981450896124972,0.5556478405315615,0.7173029366524499,0.7746348328744155,0.929284528995018,9.164
adult,size_1000,sample_04,PrivBayes_eps100,1000,1000,0.1641111111111109,0.149304290755259,1.0,0.2650277777777778,319.07510258271964,97.68739529193188,0.1053100015057408,0.1137224327223173,0.7126000000000001,0.7512103024245964,0.5889328063241106,0.7173029366524499,0.8210377737897908,0.9161391615852064,6.71
adult,size_1000,sample_04,PrivBayes_eps1,1000,1000,0.4039999999999996,0.3240040176369677,1.0,0.5762499999999999,817.429779221229,156.52558369426524,0.2456992182946332,0.0793410254902359,0.5371999999999999,0.4703137362745069,0.4359330121825502,0.7173029366524499,0.6077390595334982,0.9854012902330682,12.55
adult,size_1000,sample_04,PrivBayes_eps1000,1000,1000,0.0393333333333333,0.0424405649977045,0.9841269841269842,0.0908055555555555,77.67552415384876,14.77212990944016,0.0262169330736978,0.0884173294621403,0.8029333333333334,0.9142082859907996,0.5580449351047614,0.7173029366524499,0.7779766490728164,0.9235834709032456,3.774
adult,size_1000,sample_04,PrivBayes_eps3,1000,1000,0.3972222222222218,0.3185371362334787,1.0,0.5743611111111111,649.1240249387344,155.8115545838749,0.1999465213952821,0.0612742675450512,0.5413333333333333,0.5010518380324963,0.5624138244206112,0.7173029366524499,0.7840673662468317,0.977695683131658,12.200000000000005
adult,size_1000,sample_04,PrivBayes_eps300,1000,1000,0.080111111111111,0.0783283037941763,1.0,0.1453888888888888,158.12137722607392,53.983644787886654,0.0491262658816867,0.1166263267758578,0.7764666666666667,0.8657552623731529,0.6109311432703775,0.7173029366524499,0.8517058999316732,0.9141026084796202,4.71
adult,size_1000,sample_04,PrivBayes_eps30,1000,1000,0.2723333333333331,0.2285292724362859,1.0,0.4116388888888889,308.37520881819955,100.52739667308934,0.1480106400348365,0.0659179521984815,0.6329333333333333,0.6348534796048704,0.5897919285016059,0.7173029366524499,0.8222354855702345,0.9253320051453514,8.634
adult,size_1000,sample_04,PrivSyn_eps0.3,1000,1000,0.303333333333333,0.2820112856437429,0.8838965693804403,0.5064166666666666,523.5329207631523,124.84788044248836,0.1421243419159873,0.1444988211230939,0.656,0.520573893729303,0.6775793650793651,0.7173029366524499,0.944620927034077,0.9359157128753072,9.842000000000002
adult,size_1000,sample_04,PrivSyn_eps100,1000,1000,0.0214444444444444,0.0272257460048213,0.985663082437276,0.1128055555555555,8.762712073047203,6.694983304442456,0.0095380558477601,0.0557815900548939,0.904,0.8940346483294123,0.6879309473126322,0.7173029366524499,0.9590521829273446,0.46942649434063,2.4240000000000004
adult,size_1000,sample_04,PrivSyn_eps0.1,1000,1000,0.4766666666666662,0.3991936153985838,0.8390296979006657,0.7146944444444443,1190.3450870221025,148.48600707557094,0.2194519938707805,0.1682845721269896,0.5280666666666667,0.3528939591337864,0.4921919433204959,0.7173029366524499,0.6861702609902425,0.991368695123348,14.712000000000002
adult,size_1000,sample_04,PrivSyn_eps10,1000,1000,0.0294444444444444,0.0471036673713027,0.9749103942652328,0.1265833333333333,43.05920093493899,29.21842285220021,0.0169581430124556,0.0942011264472954,0.8970666666666667,0.8663761100156694,0.5870535714285714,0.7173029366524499,0.8184179115262298,0.5303870791004632,2.7
adult,size_1000,sample_04,PrivSyn_eps1,1000,1000,0.1544444444444442,0.1643110988816921,0.9431003584229392,0.3301944444444444,288.54880835839253,84.7480839879116,0.0624849159335988,0.0926340065284845,0.794,0.6935356662003463,0.6186930361615881,0.7173029366524499,0.8625268411177671,0.7132273612556291,6.012
adult,size_1000,sample_04,PrivSyn_eps1000,1000,1000,0.022111111111111,0.0275761763414457,0.9820788530465951,0.1070555555555555,1.2234532847966086,5.425843921238005,0.0098106653015421,0.0831343890377415,0.9065333333333332,0.8884618293544472,0.6805134254578137,0.7173029366524499,0.948711333232234,0.4652737828908011,2.52
adult,size_1000,sample_04,PrivSyn_eps3,1000,1000,0.052111111111111,0.0851744345611249,0.9456925243215566,0.1815,102.49258308094409,47.94615612640595,0.0293774319537897,0.1097607464954824,0.8803333333333333,0.816521851440799,0.6391954057548332,0.7173029366524499,0.8911094225387612,0.5601892284473069,3.4720000000000004
adult,size_1000,sample_04,PrivSyn_eps30,1000,1000,0.0233333333333333,0.0313894602200274,0.985663082437276,0.1168611111111111,17.26963301420266,14.697166366658672,0.0117111345316252,0.054318544591301,0.9017333333333332,0.8373105801482403,0.6742255299712512,0.7173029366524499,0.9399453082177116,0.495297359901485,2.5779999999999994
adult,size_1000,sample_04,PrivSyn_eps300,1000,1000,0.0208888888888888,0.0313324779278884,0.9504928315412188,0.0993055555555555,4.6836602325460674,6.463414406914339,0.0135301406440843,0.0779795429437549,0.9008,0.8774205088373508,0.6102055279943303,0.7173029366524499,0.8506943116070355,0.5415307055090551,2.6059999999999994
adult,size_1000,sample_04,PrivateGSD_eps10,1000,1000,0.0204444444444444,0.0374265516241021,0.9964157706093192,0.0786666666666666,89.43261302613013,17.85618888614694,0.0228395220708789,0.1418427141505071,0.8180666666666667,0.92337313946544,0.7270293558550559,0.7173029366524499,1.0135597090214656,0.9289236099129824,3.3180000000000005
adult,size_1000,sample_04,PrivateGSD_eps0.3,1000,1000,0.2363333333333331,0.2140730216821053,1.0,0.3938611111111111,594.5738552787311,119.77351639126628,0.1374475667248416,0.1440975645010321,0.6641999999999999,0.6383263644404025,0.4523233022022368,0.7173029366524499,0.6305889450977379,0.9130365282835116,8.741999999999999
adult,size_1000,sample_04,PrivateGSD_eps100,1000,1000,0.0032222222222222,0.00696934373232,1.0,0.0272777777777777,61.58883769497047,1.1213512091220703,0.0158377742725359,0.0315349674413896,0.8292666666666667,0.9769284547065674,0.766890451832907,0.7173029366524499,1.069130506149831,0.9270053981621836,2.974
adult,size_1000,sample_04,PrivateGSD_eps0.1,1000,1000,0.4012222222222218,0.3358598942048409,0.992831541218638,0.61275,954.996109461845,140.93259157588474,0.2177377609832327,0.1077093838520633,0.5462,0.4601445678200906,0.5341991019358685,0.7173029366524499,0.7447329079041917,0.9770087380721968,12.536
adult,size_1000,sample_04,PrivateGSD_eps1,1000,1000,0.1066666666666665,0.1229919952459177,0.992831541218638,0.2229166666666666,216.89632834057065,71.08924012745494,0.0652726073984098,0.1805303879495803,0.7552000000000001,0.7903240199083633,0.6539823405495048,0.7173029366524499,0.9117240527556938,0.9108667387784828,5.424
adult,size_1000,sample_04,PrivateGSD_eps1000,1000,1000,0.0011111111111111,0.0049750396840923,0.9892473118279568,0.0200555555555555,59.23532989922523,1.6499730364739191,0.0152333152789455,0.0178105326393279,0.8308,0.9841944857638576,0.7380202288177748,0.7173029366524499,1.0288822072290982,0.9253873823113722,2.928
adult,size_1000,sample_04,PrivateGSD_eps3,1000,1000,0.0464444444444444,0.0650766108198061,0.992831541218638,0.1335277777777777,138.05129084234838,45.26639323446044,0.0371907952744661,0.142190761932563,0.8011999999999999,0.8745006598619598,0.6956177088640356,0.7173029366524499,0.9697683826772088,0.9262000217476652,3.9
adult,size_1000,sample_04,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.12403431077203,10.103684406158838,0.0059051131185131,0.0199080017764465,0.9864,0.853977999873111,0.8255347360340557,0.7173029366524499,1.1,0.480216041687693,0.122
adult,size_1000,sample_04,PrivateGSD_eps30,1000,1000,0.0078888888888888,0.0173150593854504,1.0,0.0463055555555555,66.54602117633918,3.258040935592125,0.0177198293976241,0.0860475237470412,0.8263333333333331,0.955634700684735,0.7322734106308051,0.7173029366524499,1.0208705040943136,0.9296523330976948,3.076
adult,size_1000,sample_04,PrivateGSD_eps300,1000,1000,0.0014444444444444,0.0046967347000715,1.0,0.0193333333333333,59.76284977421089,1.882050273969359,0.0154705211461884,0.0204133678664189,0.8304666666666666,0.9837133308666842,0.7571489284196466,0.7173029366524499,1.0555497400409335,0.9273897803145612,2.934
adult,size_1000,sample_04,Synthpop,1000,1000,0.0352222222222221,0.0385788009008573,0.9662058371735792,0.0759722222222222,5.599498659862321,9.753997275771798,0.0056600999394194,0.039553516527546,0.9702,0.9318414154861276,0.7312732072627218,0.7173029366524499,1.0194761094573537,0.4770415521705735,1.1060000000000003
adult,size_1000,sample_04,TabDDPM,1000,1000,0.0232222222222221,0.0306750502169956,0.9559011776753712,0.0545555555555555,5.937964511262179,5.127461600692049,0.0049211568259858,0.0274497829262611,0.9795333333333336,0.9521154916957432,0.8482846685336081,0.7173029366524499,1.1,0.4526180709489766,0.758
adult,size_1000,sample_04,TVAE,1000,1000,0.1631111111111109,0.1918179435236802,0.5981737497866529,0.2850277777777777,33.90514898909318,51.96433196749349,0.030638135133696,0.0739849619520339,0.8195333333333331,0.6545915503367595,0.7015653427984081,0.7173029366524499,0.9780600452783688,0.7090725797995944,4.942000000000001
adult,size_10000,sample_00,AIM_eps0.3,10000,10000,0.0357999999999999,0.0692227868130828,0.8586640211640212,0.0891194444444444,86.37764823105351,30.60593078469615,0.0250099839253728,0.0539563974333965,0.8029199999999999,0.883520257326186,0.7323643364480018,0.7686747778109614,0.9527622832094984,0.8977116619725546,3.206200000000001
adult,size_10000,sample_00,AIM_eps10,10000,10000,0.0037333333333333,0.0103705409324465,0.9947089947089948,0.0199861111111111,60.65674802791686,4.895316062281188,0.0164621362570154,0.0319017955320076,0.82404,0.9739527288905708,0.7530225949043177,0.7686747778109614,0.9796374442658546,0.8988790725995744,2.2922
adult,size_10000,sample_00,AIM_eps1,10000,10000,0.0219666666666666,0.0458810700867347,0.9126984126984128,0.0595722222222222,34.84045144916899,40.42121133787025,0.0219846314504166,0.0414107221822029,0.9134666666666664,0.7982363769869854,0.7368779521187728,0.7686747778109614,0.9586342277567592,0.6146728027809547,4.848600000000001
adult,size_10000,sample_00,AIM_eps3,10000,10000,0.0066222222222222,0.0173203737332751,0.9523809523809524,0.0296527777777777,55.66078905024779,7.201091277714057,0.0164204016206681,0.034035859898493,0.8219666666666666,0.9532936290548696,0.7510334014054032,0.7686747778109614,0.977049622268728,0.8989300615521039,2.5482000000000005
adult,size_10000,sample_00,MST_eps0.1,10000,10000,0.0609,0.0896061230549731,1.0,0.1470277777777778,85.6401290098081,56.00518168105864,0.06316446817734,0.066709480083068,0.7686333333333333,0.8507664657083522,0.4304360718315002,0.7686747778109614,0.5599716345595501,0.8334403645495442,4.3872
adult,size_10000,sample_00,ARF,10000,10000,0.0910888888888888,0.0880829271967348,1.0,0.1808083333333333,19.182341314077863,1.9824122347560684,0.0117408338165584,0.0159094819692615,0.8997466666666667,0.8503683703355288,0.7513948546838536,0.7686747778109614,0.9775198514070284,0.5749798202682447,2.495000000000001
adult,size_10000,sample_00,AIM_eps0.1,10000,10000,0.0971333333333333,0.1333917194010342,0.784589947089947,0.2001444444444444,78.00247498448776,81.64172214110067,0.0563703759522605,0.0574222802968292,0.75328,0.8131517418835599,0.5342540637411962,0.7686747778109614,0.6950326446161617,0.8407426018165965,4.6422
adult,size_10000,sample_00,CTGAN,10000,10000,0.1075333333333333,0.0950799401438103,1.0,0.1776277777777778,5.978856582694476,11.898102562034715,0.0121678664099909,0.0476160710552768,0.8586933333333333,0.8145931377817659,0.7500273343849786,0.7686747778109614,0.9757407891323542,0.6543825512231678,2.9600000000000004
adult,size_10000,sample_00,MST_eps10,10000,10000,0.0015999999999999,0.0048760569872931,1.0,0.0403166666666666,57.660650698441295,3.0774356985557265,0.0156467274440302,0.0551655999295611,0.82556,0.9577396000050312,0.6457898331225718,0.7686747778109614,0.8401340224504883,0.8993273168390209,7.2294
adult,size_10000,sample_00,CellSuppression,10000,9575,0.0092506817522483,0.0176998705238949,0.9724867724867726,0.0155260661444734,0.4209300531400248,0.7392731892544852,0.0014004213705478,0.0046056076428268,0.9926963272410791,0.9859592090524923,0.778526774735536,0.7686747778109614,1.0128168597535483,0.5182299367077846,0.2188313315926893
adult,size_10000,sample_00,MST_eps0.3,10000,10000,0.0332333333333333,0.0622135935942809,1.0,0.0968722222222222,83.83622158529964,35.44034251542408,0.027280430945316,0.0442708584591256,0.8046666666666666,0.9071139863005386,0.437857427459804,0.7686747778109614,0.5696263752139435,0.8993085185834571,3.2010000000000005
adult,size_10000,sample_00,MST_eps1,10000,10000,0.0097777777777777,0.0216020164004686,1.0,0.0572638888888888,63.53796444999438,10.280157933872184,0.01868194358242,0.049779098563765,0.8198266666666666,0.9427100643883024,0.5796692286712934,0.7686747778109614,0.7541150631306895,0.8984164180726957,4.2142
adult,size_10000,sample_00,MST_eps100,10000,10000,0.0007888888888888,0.0022681054233544,0.9973544973544972,0.0386138888888888,57.64629418490171,2.610500306505272,0.0153637843332647,0.044647046658203,0.8259933333333332,0.9590728300006046,0.6473396482347042,0.7686747778109614,0.8421502393951167,0.8991294352100847,7.2014
adult,size_10000,sample_00,MST_eps3,10000,10000,0.0052777777777777,0.0168004250534237,1.0,0.0455499999999999,58.800250414761216,5.971947262318436,0.0164359162505668,0.0489762727839286,0.8231133333333333,0.9535159805154336,0.6338277189537385,0.7686747778109614,0.8245720259955729,0.8992531349937956,2.5278
adult,size_10000,sample_00,MST_eps30,10000,10000,0.0011444444444444,0.0045480734631446,1.0,0.0387416666666666,57.726209388073904,2.8074465682124865,0.0154079420875621,0.049712656237702,0.8258599999999999,0.9592633816973072,0.6443707299921722,0.7686747778109614,0.8382878539912391,0.8991497715836948,2.4426
adult,size_10000,sample_00,MST_eps1000,10000,10000,0.0007444444444444,0.0023344515521274,0.9925925925925926,0.0372166666666666,57.96212022327576,2.9365250690721347,0.0154079622945918,0.049156167760657,0.8260333333333333,0.960336464207572,0.6486271786155722,0.7686747778109614,0.843825239561464,0.9000667180532015,7.224600000000001
adult,size_10000,sample_00,MWEMPGM_eps1,10000,10000,0.0154666666666666,0.0377529811849659,0.9735449735449736,0.0585305555555555,60.47489273633905,18.99159841322745,0.0283204328073253,0.0844354771063113,0.8127466666666667,0.8839669897305015,0.449364261482233,0.7686747778109614,0.5845960793763479,0.8985583279529528,2.7186000000000003
adult,size_10000,sample_00,MST_eps300,10000,10000,0.0007444444444444,0.0025486433408209,0.9973544973544972,0.0369722222222222,57.47185702300018,3.4237321650031967,0.0154276645341121,0.0525345504924304,0.8259666666666665,0.9602218178219692,0.6441777412820304,0.7686747778109614,0.8380367871998111,0.8990032219872988,2.4334
adult,size_10000,sample_00,MWEMPGM_eps0.1,10000,10000,0.1295444444444444,0.1423802238544891,0.9497354497354498,0.2524972222222222,129.19618344305024,38.40326125443389,0.0623177600020359,0.1674849230295721,0.7283133333333331,0.7493425054978878,0.5267129704190386,0.7686747778109614,0.6852221323698094,0.8476526110708832,5.3564
adult,size_10000,sample_00,MWEMPGM_eps0.3,10000,10000,0.0442888888888888,0.0683760769237625,0.9682539682539684,0.1247333333333333,94.26818538892948,36.84544806682386,0.0432136925369727,0.116143128011248,0.7922866666666667,0.8463602527611014,0.429939573594801,0.7686747778109614,0.5593257199920805,0.8720571225569694,3.3988000000000005
adult,size_10000,sample_00,MWEMPGM_eps10,10000,10000,0.0084333333333333,0.0197219047288027,0.9973544973544972,0.0447638888888888,54.12532938123138,13.726431721445472,0.0235005897118933,0.0629823026589043,0.8156399999999999,0.9065003117148402,0.593620360456373,0.7686747778109614,0.7722646527698798,0.8986024925472776,2.5354000000000005
adult,size_10000,sample_00,MWEMPGM_eps100,10000,10000,0.0049777777777777,0.0085452160188868,1.0,0.0402361111111111,53.25995845549736,12.823702952182684,0.0231834076759266,0.0545843389052033,0.8177599999999999,0.910155404363914,0.595464144664847,0.7686747778109614,0.7746633059603549,0.8954203489698197,2.465600000000001
adult,size_10000,sample_00,MWEMPGM_eps3,10000,10000,0.0142,0.0357413082968772,0.9877645502645502,0.0533694444444444,56.77769927496384,16.463071353766793,0.0251345894699204,0.0754297368104471,0.8120666666666666,0.8996445426087775,0.5817502137180107,0.7686747778109614,0.7568223004520087,0.8960988967811746,2.6452
adult,size_10000,sample_00,MWEMPGM_eps1000,10000,10000,0.0048444444444444,0.00864876109917,1.0,0.0408611111111111,53.25544704476896,13.222524128591049,0.0231984857700805,0.0574929508573748,0.81788,0.9015990749387588,0.5992248080665308,0.7686747778109614,0.7795557045530397,0.899474431113434,2.464000000000001
adult,size_10000,sample_00,MWEMPGM_eps30,10000,10000,0.0057777777777777,0.0112678202136239,0.9973544973544972,0.0422805555555555,53.68183899844316,12.779977214585772,0.023263846013232,0.0631014673569363,0.8172733333333333,0.9083965618554568,0.5892841928455799,0.7686747778109614,0.7666235575558835,0.9007115041095437,2.4810000000000008
adult,size_10000,sample_00,MWEMPGM_eps300,10000,10000,0.0046777777777777,0.0080014755300232,1.0,0.0409944444444444,53.46071714780432,12.821206800196544,0.0232310602129537,0.0579337113742854,0.8180533333333333,0.9095142587113604,0.6002371874272033,0.7686747778109614,0.7808727496672606,0.8982890816678758,2.4626
adult,size_10000,sample_00,PrivBayes_eps0.3,10000,10000,0.3501777777777777,0.2890251173454701,1.0,0.509011111111111,752.2764031219333,172.5911374056981,0.2236067266522451,0.0750315112075012,0.5609066666666667,0.5093244158661309,0.6413818867919394,0.7686747778109614,0.834399547406814,0.9791310236089724,11.6776
adult,size_10000,sample_00,PrivBayes_eps0.1,10000,10000,0.4526888888888888,0.3623392382562043,1.0,0.6267194444444444,868.8677343349686,164.70282488381957,0.2572021747759581,0.060148805649085,0.4823466666666667,0.4195046091203034,0.4822790792564092,0.7686747778109614,0.6274162924495924,0.9961331053610007,13.8132
adult,size_10000,sample_00,PrivBayes_eps10,10000,10000,0.1256222222222222,0.1255136006923498,1.0,0.1999194444444444,220.34748064106745,98.82962926742124,0.0795240713794015,0.1027519061249695,0.7367866666666667,0.8024767686101212,0.7284997001543378,0.7686747778109614,0.9477346220910124,0.8860135209676336,5.706200000000001
adult,size_10000,sample_00,PrivBayes_eps1,10000,10000,0.319011111111111,0.2652556252290893,1.0,0.4557666666666666,684.9744763119152,172.91542230159857,0.1959545276687465,0.0794440404077084,0.5971066666666666,0.5704416161613541,0.7053943373024982,0.7686747778109614,0.9176759242960444,0.94913060796502,10.749200000000002
adult,size_10000,sample_00,PrivBayes_eps3,10000,10000,0.2252777777777777,0.2001336331787643,1.0,0.3321472222222222,458.4160055127227,120.46444199681524,0.1133085877130921,0.0854273468119275,0.6775333333333333,0.695120903799148,0.4401489506657763,0.7686747778109614,0.5726075101123723,0.9301872294847564,8.0296
adult,size_10000,sample_00,PrivBayes_eps30,10000,10000,0.0510555555555555,0.0634824043577263,1.0,0.0912138888888888,140.30113661613893,62.6868055376187,0.0480069755673337,0.0998946285744888,0.7905933333333333,0.8972846693875365,0.7440338030042389,0.7686747778109614,0.9679435625900338,0.8928141871756399,3.4222
adult,size_10000,sample_00,PrivBayes_eps100,10000,10000,0.0188111111111111,0.0286453017367086,1.0,0.0473888888888888,80.38471710050916,27.313861700670465,0.0245767955246901,0.0637286196141109,0.8137600000000001,0.9480289081228016,0.7459185909230323,0.7686747778109614,0.9703955591599168,0.8991002018052079,2.6394000000000006
adult,size_10000,sample_00,PrivBayes_eps1000,10000,10000,0.0095666666666666,0.011713905967103,1.0,0.0593666666666666,61.4550014488638,4.402584759125702,0.0168800281226439,0.0353061651984826,0.8200599999999998,0.9504152739143944,0.7507193926535269,0.7686747778109614,0.9766411156272982,0.8987627070690838,2.4498
adult,size_10000,sample_00,PrivBayes_eps300,10000,10000,0.0238777777777777,0.0266264343883751,1.0,0.0809277777777777,69.6175083087089,12.99427141461563,0.0189325522277325,0.0420047272566778,0.8119533333333333,0.9393539480530944,0.7471408792148205,0.7686747778109614,0.971985683263,0.8998758075184745,2.690399999999999
adult,size_10000,sample_00,PrivSyn_eps0.1,10000,10000,0.1208555555555555,0.1462766346982579,0.9480820105820106,0.2640222222222222,312.60382026800744,128.5772646634751,0.0824844260284632,0.1397113562040469,0.8095666666666668,0.7362577602711394,0.6422688862586147,0.7686747778109614,0.8355534807635007,0.7349025124216056,5.204999999999999
adult,size_10000,sample_00,PrivSyn_eps0.3,10000,10000,0.0457888888888888,0.0730715741705312,0.9603174603174602,0.1385055555555555,96.08493573976968,71.79891706666565,0.0314978651642644,0.1095567730160093,0.8816666666666667,0.8312326114512377,0.6516855067632411,0.7686747778109614,0.8478039419145978,0.5887346581018623,3.307
adult,size_10000,sample_00,PrivSyn_eps1,10000,10000,0.0175777777777777,0.0433312636207248,0.9814814814814816,0.0734861111111111,43.11411012785413,40.20602819967067,0.0162184678425816,0.1285547916035513,0.9067066666666668,0.884633705361651,0.6841774743617103,0.7686747778109614,0.8900740521513004,0.5293148010683854,2.5260000000000007
adult,size_10000,sample_00,PrivSyn_eps100,10000,10000,0.0033,0.005124157516305,0.9947089947089948,0.0245805555555555,0.8466722281874494,1.104312900198525,0.005447364605064,0.0203618086813677,0.9165333333333332,0.9307636803322832,0.7370378346473965,0.7686747778109614,0.9588422253823066,0.4792865253166372,2.1918000000000006
adult,size_10000,sample_00,PrivSyn_eps10,10000,10000,0.0046666666666666,0.0097802058503995,0.9973544973544972,0.0293361111111111,3.738535533620677,5.614077463043123,0.0064306900308923,0.0425798482040861,0.9158000000000002,0.9235928679854224,0.7199706198367779,0.7686747778109614,0.9366387977415528,0.4967094399892898,2.2150000000000007
adult,size_10000,sample_00,PrivSyn_eps3,10000,10000,0.0075444444444444,0.0208328468522731,0.992063492063492,0.0435083333333333,14.960572213896969,19.18812584790327,0.0087424684295729,0.0771817176073679,0.9138733333333332,0.9102489249328072,0.7311899382856513,0.7686747778109614,0.9512344613060112,0.5029102155623006,2.258400000000001
adult,size_10000,sample_00,PrivSyn_eps30,10000,10000,0.0042777777777777,0.0071916176191534,0.9947089947089948,0.0262416666666666,1.3817933639793485,2.465805057687004,0.0056652164609809,0.0237328222924021,0.9161733333333334,0.9280524174553044,0.7345305538526712,0.7686747778109614,0.9555804027405654,0.4934403392732233,2.2004
adult,size_10000,sample_00,PrivSyn_eps300,10000,10000,0.0031111111111111,0.0045917470079104,0.9925925925925926,0.0236916666666666,0.2637632838609885,1.2691073169570002,0.0057153080966116,0.02152921928081,0.9166733333333332,0.9557221986227992,0.7497648269715272,0.7686747778109614,0.9753992826578414,0.4856945081298638,2.1981999999999995
adult,size_10000,sample_00,PrivSyn_eps1000,10000,10000,0.0031777777777777,0.0047615279446346,1.0,0.0255749999999999,0.4458730434406498,0.969571512477808,0.0056886271013868,0.0174429219138337,0.9171466666666668,0.9305893151013928,0.7571985823237697,0.7686747778109614,0.9850701546128772,0.4909438042053322,2.1856000000000004
adult,size_10000,sample_00,PrivateGSD_eps0.1,10000,10000,0.0819555555555555,0.0994310035948332,0.9973544973544972,0.1879944444444444,204.17633232423896,91.09126722982008,0.059079632691017,0.2188189828519781,0.7682333333333332,0.8136948345581925,0.5198796518666042,0.7686747778109614,0.6763323928482325,0.8988779725475414,4.329000000000001
adult,size_10000,sample_00,PrivateGSD_eps1,10000,10000,0.0155444444444444,0.0351853442015246,0.9973544973544972,0.0650277777777777,83.41738539750992,27.1130673887041,0.0224715315954828,0.1475624045961129,0.8164266666666665,0.930955066338373,0.7340863022674762,0.7686747778109614,0.9550024579478374,0.9016641434191208,2.5654
adult,size_10000,sample_00,PrivateGSD_eps10,10000,10000,0.0026,0.0103932344347504,1.0,0.0171861111111111,61.20786259645278,4.103149965857089,0.0161487620658957,0.0419692791934977,0.8247199999999998,0.9767488610099884,0.7561263379171497,0.7686747778109614,0.983675228647524,0.8980869141038111,2.265000000000001
adult,size_10000,sample_00,PrivateGSD_eps0.3,10000,10000,0.0409444444444444,0.066183064139032,0.9973544973544972,0.114436111111111,131.71135030903173,60.15524224984503,0.0376200029133797,0.1594291586705724,0.79842,0.8818331553330547,0.7135839766560501,0.7686747778109614,0.9283301562142674,0.9054292744250674,3.2796000000000003
adult,size_10000,sample_00,PrivateGSD_eps100,10000,10000,0.0004777777777777,0.0024569897018889,1.0,0.0050083333333333,57.95421620629977,2.7797856071218976,0.0153794419399355,0.0119659915696346,0.8262066666666664,0.9880462386974072,0.7583973329535617,0.7686747778109614,0.9866296576227844,0.8985095474834894,2.2208
adult,size_10000,sample_00,PrivateGSD_eps1000,10000,10000,0.0001666666666666,0.0004741413137757,1.0,0.0027472222222222,57.744973082317394,2.635449347804067,0.0152837150503022,0.0042888414561141,0.8264133333333333,0.9902927018007538,0.7573495429456276,0.7686747778109614,0.9852665453703158,0.8983701650103083,2.2154
adult,size_10000,sample_00,PrivateGSD_eps3,10000,10000,0.0063888888888888,0.0189073079889038,1.0,0.0341833333333333,65.61469210469359,9.826961518875388,0.0174987418516103,0.0757716362257163,0.8225666666666667,0.960631549793401,0.7629605269903974,0.7686747778109614,0.9925661006647132,0.9001424805144742,2.3408
adult,size_10000,sample_00,PrivateGSD_eps30,10000,10000,0.0011333333333333,0.0052906276721133,1.0,0.0085361111111111,59.32199907947254,2.763446761178221,0.0156316238393078,0.0243014976310285,0.8258199999999999,0.9843156073120694,0.7589212151271116,0.7686747778109614,0.987311197057412,0.8988188072747666,2.2338
adult,size_10000,sample_00,RankSwap,10000,10000,0.0,0.0,1.0,0.0,0.1685091732717842,9.5100240522479,0.0053635064498167,0.013850400436376,0.9868533333333332,0.8409144952069255,0.7442515570696817,0.7686747778109614,0.9682268476303398,0.4826364839521292,0.1028
adult,size_10000,sample_00,PrivateGSD_eps300,10000,10000,0.0002444444444444,0.0008696475212886,1.0,0.0034944444444444,57.63019938788963,2.870203019904641,0.0152986710291999,0.0031071789704747,0.8263733333333333,0.9898304395973468,0.7580312753201739,0.7686747778109614,0.9861534384935674,0.8979467467946066,2.2177999999999995
adult,size_10000,sample_00,TabDDPM,10000,10000,0.0097888888888888,0.0149822342077696,0.9925925925925926,0.0214083333333333,2.0203251336191417,1.9566360061481665,0.0024314025123575,0.0120757594502532,0.9904600000000002,0.97248411242022,0.768885866142724,0.7686747778109614,1.000274613188605,0.5000079445567384,0.3088
adult,size_10000,sample_01,AIM_eps0.1,10000,10000,0.0744333333333333,0.1105604327016989,0.9004516711833787,0.1658416666666667,115.46448729531636,87.83196682970106,0.0544624497155888,,0.7788799999999998,0.7194263850633685,0.7135360617148881,0.7790401771715837,0.9159168968844338,0.8371911611380605,4.087800000000001
adult,size_10000,sample_00,TVAE,10000,10000,0.0832555555555555,0.1118169661243533,0.8082671957671957,0.1485111111111111,30.066170787433816,43.6442473913743,0.0265087077034943,0.0491042518237584,0.8608733333333334,0.7471820772506838,0.7537451510494226,0.7686747778109614,0.9805774466776273,0.7252897782372427,3.3728
adult,size_10000,sample_00,Synthpop,10000,10000,0.0087333333333333,0.0104135768209656,1.0,0.0236055555555555,1.0082628348967717,1.5146479238083896,0.0016666359354828,0.0139480864141129,0.99274,0.97964466049423,0.7676470151885357,0.7686747778109614,0.9986629420504484,0.4915606210238355,0.2949999999999998
adult,size_10000,sample_01,AIM_eps1,10000,10000,0.0181666666666666,0.0439526932002692,0.9144647696476964,0.0596499999999999,34.938799776568324,39.251454214282816,0.0224806823177901,0.0398861201554299,0.9153933333333336,0.799077658084136,0.7396502279775113,0.7790401771715837,0.949437846155731,0.6251944703205837,4.907000000000001
adult,size_10000,sample_01,AIM_eps0.3,10000,10000,0.0398222222222222,0.0696240071114986,0.8931716995741387,0.0983944444444444,103.0287972104538,31.683564386174307,0.0303302938109424,0.0581242336039971,0.80204,0.9076492214092384,0.7162264498644679,0.7790401771715837,0.919370362094665,0.8834568807209394,3.2332000000000005
